date,daily_return,ma_5
2020-04-30,-0.0350010220350762,5914.796
2020-05-01,-0.0234104531104637,5916.962
2020-05-04,-0.00161025566279037,5898.36
2020-05-05,0.0166221162435825,5876.544
2020-05-06,0.000741953903122044,5824.246
2020-05-07,0.0140456732083309,5831.2
2020-05-11,0.000631740672980704,5866.534
2020-05-12,0.00926641446665099,5914.732
2020-05-13,-0.0151331910982407,5925.658
2020-05-14,-0.0275251733979218,5903.214
2020-05-15,0.0101418783113939,5875.972
2020-05-18,0.0429017012743608,5897.744
2020-05-19,-0.00766459621167918,5899.236
2020-05-20,0.0108176461081965,5931.858
2020-05-21,-0.0085558976522788,5986.6
2020-05-22,-0.00365238352520681,6025.302
2020-05-26,0.0124272518554115,6029.136
2020-05-27,0.0126059699131145,6057.54
2020-05-28,0.012131667819506,6087.866
2020-05-29,-0.0228645765494573,6100.136
2020-06-01,0.0147812921699634,6134.764
2020-06-02,0.00871169981934417,6165.24
2020-06-03,0.0260878372512515,6212.872
2020-06-04,-0.00641920528452422,6237.402
2020-06-05,0.022528006257254,6318.942
2020-06-08,-0.00180590040559506,6380.176
2020-06-09,-0.0211460945309374,6403.292
2020-06-10,-0.00104013434937152,6392.636
2020-06-11,-0.0398838386950498,6339.688
2020-06-12,0.00468675432389298,6263.864
2020-06-15,-0.00663043513868559,6182.286
2020-06-16,0.0293650139330882,6163.7
2020-06-17,0.00167553289474739,6148.524
2020-06-18,-0.00466637348578744,6177.998
2020-06-19,0.0110104802805882,6215.482
2020-06-22,-0.00762482916441542,6251.466
2020-06-23,0.0120904074227095,6266.932
2020-06-24,-0.0310801060739354,6241.02
2020-06-25,0.00382939044922273,6225.634
2020-06-26,0.00197815569516879,6198.974
2020-06-29,0.010791810757716,6195.204
2020-06-30,-0.00899968999818507,6165.128
2020-07-01,-0.00190931870710917,6171.982
2020-07-02,0.0133810547648896,6190.626
2020-07-03,-0.0133101295438083,6190.226
2020-07-06,0.0208922742110989,6202.26
2020-07-07,-0.0152785422705276,6206.292
2020-07-08,-0.0054508150373996,6205.932
2020-07-09,-0.0173062428526874,6167.784
2020-07-10,0.00756907045401198,6155.406
2020-07-13,0.013252594985407,6133.456
2020-07-14,0.000576407137733846,6131.426
2020-07-15,0.0182693474655123,6158.724
2020-07-16,-0.00666809690670863,6198.938
2020-07-17,0.00633690040619525,6237.916
2020-07-20,-0.00457529847543038,6254.982
2020-07-21,0.00131118322707571,6272.978
2020-07-22,-0.00998926588545268,6255.868
2020-07-23,0.000699199304022689,6248.018
2020-07-24,-0.0141062297953453,6214.722
2020-07-27,-0.00309284074319618,6183.394
